,id,text,intent,label
6454,8754,garantie pe viata. \r\nadaptor sd inclus.  pro:: garantie pe viata. \r\nadaptor sd inclus.  contra:: nimic,positive,1
6455,8869,cumparat de la iphone gsm shop srl de sotia mea. o mizerie de cablu. nu e original!!! il voi returna.,negative,0
6456,2118,"am achizitionat aceasta tableta, primul meu ipad, fiindu-mi recomandata ca un foarte bun inlocuitor al unei tablete grafice. sunt foarte multumita de viteza de miscare a tabletei. tableta este mai mult rose decat gold, dar asta o face si mai interesanta. deranjeaza la vedere spatiul negru de pe marginea ecranului dovedind lipsa retinei, dar nu afecteaza absolut deloc folosirea ei. sunt uimita de durata baterie, avand in vedere experienta cu telefoanele apple la care aveam nevoie de 2 incarcari pe zi. ambele camere sunt decente, nu extrem de performante. inca nu am achizitionat apple pencil-ul dar intentionez (pretul sau imens imi da de gandit). concluzionand, este o tableta buna pentru pretul sau (1600 lei). e foarte usoara si portabila. recomand acest ipad mai ales noilor artisti si studenti cat si amatorilor de filme si seriale (am ramas uimita sa vad ca dupa o ora si jumate de film tableta nu se incalzise absolut deloc). 5 stele pt emag si serviciul de curierat! sunt incantata de aceasta tableta!",positive,1
6457,1362,"castile nu sunt originale si-ti poti da seama dupa primele 10 secunde de utilizare. sunt doar o copie ieftina ce nu merita mai mult de 15 lei. materialele din care sunt facute sunt de foarte slaba calitate. castile propriu-zise ar trebui sa vina cu folie pe ele, acestea nu au folie si nici macar nuanta nu e aceeasi ca la cele originale.",negative,0
6458,3610,pro:  -incarca repede  -este gros firul  -pret mic  contra:  -prea scurt,positive,1
6459,1484,e foarte buna!!!,positive,1
6460,784,un ceas corect cu un pret foarte bun. merge impecabil atat cu ios cat si cu android. recomad acest produs.  este primul produs huawei achizitionat de mine dar cu singuranta nu va fi ultimul. felicitari huawei,positive,1
6461,6534,nu se incarca,negative,0
6462,7684,"daca nu ai nevoie de un display mai mare, sa iei ipad air, nu ai de ce sa nu o ei. nu are inca competitor pe piata tabletelor.",positive,1
6463,10412,"capacitate reala 1200mah, dar nu asta e marea problema.     am introdus mufa in baterie care foarte greu a intrat in interior, fapt ce a dus la impingerea mufei mult inauntrul carcasei.    am demontat totul, si am ajuns la baterie. am facut toate testele cu carcasa deschsa, si ceea ce ma interesat cel mai mult a fost intervalul de tensiune ce intra in acumulator. pragul maxim este 4,25v, putin cam mult, dar inca nici asta nu ar fi marea problema.     protectia la subtensiune nu exista. am ajuns la 2,4v, posibil si mai jos, si nu a taiat curentul, desi becul folosit la test, pierdea din putere. nasol.     curentul de incarcare (cand pui bateria la incarcat) pleaca de la 0.75a, daca mai are importanta, si termina incarcarea la 0.28a cand are undeva pe la 4,25v, probabil o medie de 0.5a.    nu are buton, nu stii cat curent mai are in ea. bateria nu a fost cumparata de la emag, si scrie lot nr. 1 pe instructiuni. probabil voi folosi celula in alta parte, daca nu a ramas cu sechele.    pentru cei ce nu stiu, acumulatorul pe litiu rezista la o singura descarcare adanca, ceea ce nu e acelasi lucru cu o descarcare completa, care ar trebui sa fie intre 2,8-3,3v, ca prag minim.",negative,0
6464,10325,sunt foarte multumit de calitatea produsului!,positive,1
6465,8902,"este un card cu un pret corect fata de competitori. cam atat ar trebui sa coste un card de memorie. probabil ca unora viteza le va parea mica, dar pentru un gps de 5"" cu functie si de tableta android este mai mult decat ok. si impreuna cu adaptorul inclus pentru sd este chiar un pachet de luat in seama  pro:: pret adaptorul pentru sd  contra:: viteza",positive,1
6466,1701,un aspect placut si sonorizare perfecta pentru capacitatea ei,positive,1
6467,8421,"neavand banii suficienti de un laptop am hotarat sa-mi cumpar o tableta de 10"" cu specificatii cat de cat si nici sa nu depaseasca bugetul de 800 de lei. pot sa spun ca sunt destul de multumit de cum ruleaza, filmele se vad foarte bine. sunetul este clar dar nu foarte puternic, eu o tin conectata la un set de boxe pe usb.",positive,1
6468,9992,lent,negative,0
6469,2912,foarte calitativa si usor aplicabila.,positive,1
6470,6129,un produs de calitate.   am folosit si de la alte brand-uri cunoscute din strainatate si cea de la skinz se potriveste cel mai bine. se aliniaza perfect si este facuta cu foarta multa atentie la detalii. inclusiv logo-ul este decupat pentru a se vedea cel argintiu de pe telefon. montajul se face usor doar ca trebuie putina rabdare si neaparat folosit feon cu aer cald.,positive,1
6471,82,"produsul nu functioneaza inca din prima zi. e o mizerie. sta 4 secunde aprins si se stinge. l-am lasat si la incarcat peste noapte, am zis ca poate nu e cum trebuie incarcata bateria, la fel face. i-am facut retur.",negative,0
6472,9888,incarcare rapida. doar ca se murdareste repede.,positive,1
6473,9420,"un super ceas. merge foarte bine, are un aspect placut. ce imi place cel mai mult la el este faptul ca primesc notificarile de pe telefon chiar si la distante mari fata de acesta si ca este rezistent la apa.",positive,1
6474,2751,"baterie nu este originala desi la prima vedere e identica cu cea veche. doar daca cercetati foarte minutios gasiti cateva vreo 2 mici diferente( la conector si pe colturi...) capacitatea pare undeva la 2ah. se incarca rapid (30-40min cu incarcator de 1.8a) dar se descarca pe masura... sot aprox 2h- ca cea veche dupa 3 ani. la acest pret ma asteptam, dar din pacate acum nu mai am nici siguranta ca daca voi lua una mai scumpa, aceasta va fi intradevar ok...",negative,0
6475,3421,sunt multumit de raportul calitate pret. il recomand,positive,1
6476,4007,"au un bass foarte bun pentru niste casti. eu le folosesc la telefon in special, dar si la calculator.",positive,1
6477,5536,produs bunicel. materialul sepcii este de o calitate medie.,positive,1
6478,4654,"spre deosebire de versiunea cablului pentru usb-c unde magnetul e puternic, versiunea asta are un magnet atat de slab ca se pierde conexiunea chair si cand telefonul sta pe masa. in concluzie, pentru un cablu cu pret premium... nu merita nici maca un leu pentru chiar si de la un produs ieftin ma astept sa isi indeplineasca functia de baza.",negative,0
6479,779,"chestiile care tin tableta in loc s-au desprins dupa doar cateva zile. calitate proasta a materialelor, aspect destul de neplacut. nu recomand, decat daca aveti nevoie de asa ceva.",negative,0
6480,4014,se aude foarte bine.,positive,1
6481,384,calitate indoielnica. nu mai functioneaza dupa aproape 3 luni.,negative,0
6482,4138,foarte proasta nu recomand asa ceva astazi mia ajns acasa daca o dai la maxim se stinge se deconecteazade la bluetooth bazie nu se aude clar forte dezamagit,negative,0
6483,2248,"un cablu bun, imi place idea tip fermoar, arata superb...5 stele din partea mea",positive,1
6484,3430,"reusesc sa incard de 2-3 ori telefonul, imi place lanterna, insa mi-a luat ceva sa ma obisnuiesc cu ""pornit/oprit"". il porneam si ma trezea ca se opreste singur. l-am luat de bf si zic ca a fost o achizitie buna.",positive,1
6485,9565,"nu este taiata milimetric la dimensiunile potrivite. desi aliniezi perfect pe camera, blitz si microfon(cel de la camera), in partea de jos vine peste difuzor, microfon, loc incarcare si asta fara sa o intind prea mult(nu s-a apasat deloc). a doua problema o reprezinta colturile, se suprapun elementele. fata nici nu ma mai chinui sa o montez.    in concluzie, nu o recomand.",negative,0
6486,902,dispozitiv bun! incarca tot!,positive,1
6487,10292,nu sunt un expert in carduri si nici telefonie mobila. mi-am luat cardul pentru telefon. pana acum sunt foarte multumit de raportul pret-calitate. il recomand!,positive,1
6488,593,nu recomand. este foarte instabil si are momente in care se blocheaza complet.,negative,0
6489,2792,"nu are incarcare rapida.  e un simplu incarcator ""made in china"". nici vorba de fast charge.  fac retur.",negative,0
6490,8199,"castile au un sunet foarte clar si un bas acceptabil. calitatea materialelor folosite este una medie, comanda pe fir incetand sa mai mearga la 6 saptamani dupa achizitionare iar o saptamana mai tarziu s-a rupt si cablul",negative,0
6491,2468,"un echipament grozav.  l-am achizitionat impreuna cu senzori si module de la gdc telecom. mi-au ofertit tot suportul de care am avut nevoie pentru a-l pune in functiune.   avem controlat de catre fibaro o casa de 400mp cu parter, etaj, garaj si curte. totul functioneaza asa cum il programezi si se configureaza instant.  va recomand scene in lua, poti practic sa faci ce-ti doresti cu casa. este grozav!  legat de suport, nu am intampinat ptobleme, producatotul oferind de fiecare data solutii la probleme aparute.",positive,1
6492,2298,nu recomand. mai mult de 5 a nu are!,negative,0
6493,1518,este buna merge.,positive,1
6494,3673,pro: imi incarc de multe ori telefonul cu acest acumulator. se incarca foarte repede.  contra: este mult mai greu decat am crezut.,negative,0
6495,10078,"cele mai bune casti cumparate de mine, nota 10",positive,1
6496,5632,este ok. se comparta bine.  ca si durata de utilizare - aceasta este mai mare decat bateria initiala.,positive,1
6497,6269,"daca avea si lanterna era perfecta, dar la pretul asta...",positive,1
6498,3221,"rezolutie slaba, noaptea nu se vede nimic desi de reclama scriu baietii ca: ""good vision during day& night"" ip66??? nu cred, nu se poate seta data filmarii imi tot arata anul 2008, cev aplicatie nu exista de configurare, slabut din pacate",negative,0
6499,3662,mult mai bun decat cel de la hama!,positive,1
6500,7205,nu se conecteaza la huawei pro mate 9.,negative,0
6501,8169,am cumparat acest acumulator care se incarca foarte greu si se descarca foarte repede. pretul este foarte mare. nu recomand.,negative,0
6502,1669,"nu este buna deloc, se descarca mai repede ca vechea baterie",negative,0
6503,8524,o tableta super. isi merita banii.,positive,1
6504,2685,"ca sa se incarce complet, trebuie sa o tin la incarcat 5 6 ore",negative,0
6505,3401,"asa cum am promis revin cu un review. am ridicat ieri ceasul din showroom. spre surprinderea mea, cel putin pentru moment bateria este ok. avea 80% cand l-am luat iar acum are 46% asta dupa ce am folosit si gps pentru alergare si tracking si jucat cu el pana azinoapte. materialele din care este facut sunt super ok. pare putin cam usor fata de ceasul clasic pe care l-am avut pana acum, si se simte putin ciudat momentan:). conectarea s-a facut foarte usor direct cu aplicatia huawei health preinstalata pe p20. am avut putin de furca cu notificarile deoarece trebuie sa ii dai prioritate marita aplicatiei health din setarile telefonului ca sa primesti notificarile pe ceas. heart rate masurat fidel, am verificat si cu tensiometrul si pusca in proportie de 95 %. pentru a-ti arata vremea pe ceas trebuie sa pornesti location pe telefon. cel putin momentan nu am gasit cum sa il fac sa isi ia de pe date informatiile despre vreme. cureaua de piele are pe partea din interior cauciuc care ajuta la aderenta. a cerut 3 update-uri imediat cum l-am pornit, unul de 14kb si unul de vreo 4mb. pentru cel de 4mb a durat vreo 30 de minute pana l-a transferat pe ceas. pot spune cel putin momentan ca sunt foarte multumit",positive,1
6506,4020,"merita frate, este overprice putin, dar se aude foarte curat si calitativ, recomand, e best buy in banii astia, si nimic nu se compara cu jbl!",positive,1
6507,4215,"este buna, se comporta bine, semnaleaza corect numarul de paai si pulsul si tensiunea, cu erori mici, imi place mult, intradevar senzorul este putin incomod, dar este foarte buna in rest, nu am dat maxim pentru ca bateria nu tine suficient, adica mai putin de 4 zile in utilizare normala, in rest isi merita bani.",positive,1
6508,1311,"bateria tine extraordinar e putin!  va sfatuiesc sa nu o luati!   odata conectat telefonul la baterie, aceasta se descarca vazand cu ochii. inadmisibil asa ceva. voi face retur.",negative,0
6509,6204,"un cablu de-o calitate superioara, il folosesc de vreo 4 luni, sunt multumit de acest produs.",positive,1
6510,326,"se rugineste repede, pret foarte umflat",negative,0
6511,10051,"original, incarca destul de repede",positive,1
6512,1210,trebuie resetat foarte des. inca nu am gasit aplicatia care sa fie ok si cu care sa pot folosi toate functiile exact asa cum trebuie. cand reda muzica se intrerupe.,negative,0
6513,4811,sunt foarte multumit de calitatea sunetului! este incredibila aceasta boxa! si la volum mic si la volum maxim sunetul nu distorsioneaza. o recomand!,positive,1
6514,2474,1 pozele au rolul de a insela cumparatorul din poza ai impresia ca cumperi si pt ecaran ceva protectie dar ce cumperi este un decupaj din musama(nu carbon simpla musama cu model de carbon) pt ecran.  din poza si reviewul anterior am fost indus in eroare si am platit 50 lei cu transport pt o fata de masa crezand ca voi primi ceva ce va proteja si ecranul ceea ce nu e adevarat.  sper sincer sa mi se publice reviewul ca sa nu se pacaleasca si altii.  repet o simpla husa de silicon este cu mult superioara produsului in oferirea unei reale protectii.,negative,0
6515,2161,"foarte bun, puternic, tine o tableta de 10 inchi fara sa misca in timpul mersului.  pot numai sa recomad.",positive,1
6516,1070,sunt multumit de modul in care se comporta. am mai avut carduri hama si nu am avut probleme. il utilizeaza fiul meu in telefon. multumesc.,positive,1
6517,2773,"fiabil, sunet clar",positive,1
6518,5352,"calitate slaba la incarcare. mult sub parametrii. calitatea plasticului f. slaba, ma refer la carcasa. castile sunt pentru iphone de jucarie cred. le foloseste fetita mea. in imaginea de pe site arata f ok, dar e doar o imagine comerciala. regret achizitia. pretul prea mare. ca urmare o sa studiez atent ofertele.",negative,0
6519,4908,"isi face treaba foarte bine! ca si exemplu am fost plecat 4 zile si am luat-o cu mine incarcata full, normal! am incarcat de 4 ori un iphone 8 plus si o data un iphone 6. inca mai are 28% capacitate de incarcarea! sunt foarte multumit de ea! recomand cu incredere!",positive,1
6520,8794,"am cumparat acest card in urma cu aprox 6 luni. a funtionat perfect pe un samsung s4 pana acum cateva zile cand subit nu a mai fost recunoscut de telefon. am incercat sa il formatez in telefon si in windows fara succes, cu eroarea ""windows was unable to complete de format"". am folisit si paragon/minitool/easeus partition manager, in toate arata ca formatarea a fost realizata cu succes, dar dupa ce reinserez cardul, tot nu e recunoscut. banuiesc ca a fost alterat microcontrollerul si nu mai suporta operatii de scriere.",negative,0
6521,3861,nu am reusit sa incarc o data un tel cu acumulator de 3000 mah. 20.000 mah pacaleala. retur.,negative,0
6522,1367,"bateria primita de mine a venit cu 2 defecte: 1. plasticul care mascheaza porturile de conectare dezlipit, 2. incarcata la 100% mi-a incarcat telefonul cu baterie de 4000mah o data si a mai ramas cu aproximativ 20%. cam putin din cei 10000mah promisi...",negative,0
6523,6080,incarca un iphone 7 o singura data.,negative,0
6524,7878,"nu este buna deloc! a venit intr-o punga rupta! zau? nici macar nu merge! firele se rup repede.. dupa o saptamana s-a si stricat! daca bagai stic cu muzica nu mergea! prosta calitate, nu recomand! costa putin dar nu e buna deloc!",negative,0
6525,3309,"foarte buna bateria, 4 stele pentru ca e un pic cam mare.",positive,1
6526,7741,"calitate audio foarte buna, bateria tine destul de mult si dupa parerea mea este o achizitie care merita!!!!",positive,1
6527,4677,pana acum e ok,positive,1
6528,8209,"dupa aproximativ 3 luni de utilizare, telefonul a inceput sa se inchida brusc in timpul utilizarii normale. dupa repornire, se inchide brusc din nou iar procentajul bateriei variaza, de la 80% la 16%, apoi in jur de 30% si tot asa in functie de numarul de reporniri. am fost nevoit sa revin la bateria veche, prefer sa o incarc mai des insa saa pot utiliza telefonul.    chiar daca pretul este mic, eticheta de ""acumulator original"" ar trebui sa aiba o legatura cu calitatea. poate am prins eu un batch prost, asta e facuta in china.",negative,0
6529,7662,"produsul l-am primit (consider eu) resigilat (sigiliul era rupt si peste el era aplicat alt sigiliu de importatorul roman care semana cu cel original, dar se vedea clar ca a fost printat la o imprimanta obisnuita). trecand peste acest fapt, am pornit tableta si cu stupoare am constatat ca este setata in limba maghiara. cu greu am trecut de setarile de initializare (dadeam ca orbul next si ok la niste intrebari si setari care habar nu aveam ce sunt pentru ca nu intelegeam absolut nimic din aceasta limba). intr-un final am reusit sa o pornesc si cautand pe internet, am reusit sa o setez in limba engleza, am dezinstalat niste mizerii de programe inutile, eliberand ceva spatiu de stocare si memorie ram.  cum au mai spus si altii, se misca acceptabil (eu am testat-o la browsing si cateva filme, dar ar fi fost de folos ceva mai mult ram si spatiu de stocare, bateria este de capacitate mare si tine mult, ecranul este tft, se vede clar si nu are ghosting ca cel amoled (mai scump), dar are dezavantajele cunoscute (unghiuri mai mici de vizualizare, pe negru se vad marginile exterioare mai luminoase, etc).  ce ma deranjeaza:  - difuzoarele pozitionate total aiurea pe latura scurta, astfel incat atunci cand o folosesti pe landscape, adio stereo;  - cele 2 butoane touch (options si back) nu se aprind, sunt vizibile doar ziua, noaptea trebuie sa le nimeresti si nu reusesti intotdeauna, samsung a facut economie de 2 led-uri;  - husa recomandata de emag ca fiind compatibila, s-a dovedit a fi total incompatibila pentru ca decupajul pentru camera se afla intr-un loc total diferit, motiv pentru care am returnat-o a doua zi;  - coloana sonora in format dts la filmele in format mkv nu este redata, deorece (cautand pe internet am gasit) ca samsung nu a mai platit licenta de ceva ani si trebuie sa instalezi alt player (vlc);  - pretul de achizitie a fost 1390 ron (super oferta cica), iar la putin timp s-a vandut cu 1200 ron!!!  - a trebuit sa cumpar husa si folie de sticla de la alt magazin, care s-au dovedit a fi foarte bune si ieftine;  - ecranul este totusi mic, diagonala de 10.1 inch in format 16:9 genereaza o suprafata de lucru mai mica decat cea a unei tablete in format 4:3 de aceesi diagonala; o tableta cu diagonala de minim 12 inch ar fi mult mai potrivita, dar sunt mult mai scumpe.    deoarece am fost nevoit sa cumpar husa si folie de la alt furnizor, le-am desigilat/ folosit si satul de umblat pe drumuri, am fost constrans sa nu mai returnez tableta. o folosesc doar in week-end cateva ore pe saptamana, sper sa nu am probleme cu ea pe viitor. consider ca un pret maxim pentru ea ar fi de 900-1000 ron, mai mult nu merita.    de la emag am cumparat multe produse de-a lungul timpului si am fost multumit, dar in ultimul timp m-a dezamagit foarte mult, incep din ce in ce mai mult sa vanda ciurucuri, de la tot felul de importatori si furnizori, cunoscuti sau dubiosi, nu ii intereseaza decat sa vanda, sa faca profit si calitatea nu mai conteaza!!!  ultimile 2 achizitii de la emag au fost: o carcasa de calculator, care desi avea cutia sigilata, dar usor sifonata, avea cateva zgarieturi si tabla laterala usor indoita, am inghitit galusca, am trecut peste si nu m-am mai dus cu ea inapoi riscand sa fiu acuzat ca eu am lovit-o; am mai cumparat un procesor intel care avea sigiliul rupt si, la fel, cutia era usor indoita, a observat chiar baiatul de la livrari si mi l-a schimbat cu scuzele de rigoare.  asadar, colaborarea mea cu emag se termina aici....",negative,0
6530,566,"avand nevoie de un adaptor doar pentru o zi amarata l-am luat pe asta desi nu ma asteptam ca pt 13 lei sa ma sparga, m-am gandit ca macar o data o sa imi incarce telefonul, dupa ce m-am asigurat ca s-a incarcat (desi mereu era aprins becul rosu cand era la incarcat) a fost momentul sa il folosesc... ca sa vezi, doar 10% din baterie a incarcat apoi gata!  13lei ca 13 lei, dar asta chiar a fost bataie de joc.",negative,0
6531,9741,"am cumparat 2 acumulatoare externe, aceeasi marca, serie diferita de inregistrare, unul incarca si 2 telefoane, iar cel de al doilea doar un singur telefon si acela nu integral. recomand pe jumatate",negative,0
6532,8467,sunt super incantat de produs!,positive,1
6533,9337,"sunet foarte bun, de chinezarie ieftina asociata cu tigaie sparta, programele de radio cred ca s-ar auzi foarte bine, asta in cazul in care ar avea si radio ca de fapt nu are asa cum scrie, comanda a ajuns dupa 9 ( noua zile) si bomboana dupa coliva a venit pe alta culoare si anume camuflaj in loc de rosu cum o vroiam eu. de bine, ce pot sa zic, doar ca se aude tare dar atat. fara bass fara inalte, tare si prost. in concluzie un produs ieftin si prost.",negative,0
6534,6422,dupa 20 de min nu mai functioneaza butonul de volume +,negative,0
6535,5443,"o boxa mica, dar foarte puternica. face toti banii. poti asculta muzica oriunde, iar bass-ul se aude excelent! o recomand!",positive,1
6536,2625,"e foarte incomoda, nu o pot folosi si nici nu se poate returna cica...",negative,0
6537,7793,"super ceas, nu e asa mare pe cat zic unii, nici asa de greu.  contra!!!!  dupa 2 ore de butonare la el, normal, bateria sa descarcat. lam pus la incarcat, toate bune si frumoase, a incarcat vreo 20 % si nu stiu ce mia venit mie sa golesc memoria ram din ceas, si ce sa vezi becu de la incarcator sa stins si ceasu nu se mai incarca!!!! lam resetat, am schimbat incarcatoru, cablu, tot si degeaba, se aprinde ledul ca primeste curent pe stand dar pe ceas nu apare nimic. ceasul nu se mai incarca!!!!!! dupa doar 2 ore de functionare!!!!!!!   ghinion ca asta nu am avut in viata mea, adio gear s3, adio samsung maine e la retur!!!",negative,0
6538,10098,"firma celor doi soti -bibilel este super produsul nu!  pe scurt firma ce ofera produsul spre vanzare este ok, produsul foarte slab. este exact cablul ce vine in pachetul standard, cu alte cuvinte acela mai mic in diametru care nu suporta mai mult de sase luni incarcarea rapida. as ruga firma sa fie mai atenta la calitatea produselor ce le ofera la vanzare.",negative,0
6539,4579,"nu merita banii. astazi mi-am achizitionat una, si sunt total dezamagit de ea. in primul rand, in poza pare mai mare decat in realitate. nu se aude cine stie ce, bass-ul aproape inexistent.",negative,0
6540,7219,"probleme cu microfonul din prima zi, bateriile se termina intr-o ora, iar boxa este foarte mica. in descriere ar fi bine sa puna si cm acesteia.  la pretul de 300 lei, nu recomand.",negative,0
6541,3745,sunt foarte bune,positive,1
6542,3310,"nu recomand.  tastatura nu sta fixata de husa;  husa nu are nici un fel de prindere stabila pentru tableta, ci doar un fel de scai care nu adera la peretele din spatele tabletei;  am returnat-o ca defecta iar furnizorul m-a taxat cu 15 lei pentru retur, restituindu-mi doar 247 lei din 262 lei;   descrierea din prezentarea produsului nu este cea reala a produsului, furnizorul neprezentind incredere.",negative,0
6543,673,"de calitate, folia de sticla protejeaza perfect displayul tabletei, rezista la impact. recomand",positive,1
6544,499,"se aude destul de tare insa dupa 2-3 zile s-a stricat butonul de volum minus, si se descarca destul de repede",negative,0
6545,3132,sunt foarte multumit,positive,1
6546,2586,raport calitate pret excelent,positive,1
6547,1135,"sunt dezamagit de acest card, ma bucur ca nu am facut review atunci cand l-am folosit prima data. eu am cumparat 2 bucati folosite pe un j5 2016 si un j7 2017. unul pt sotie si celalat pt mine.... eu am facut 2 partitii pe fiecare o partitie ext2 pt a prelungi memoria de stocare interna a telefonului si o partitie fat 32 pt stocare, partea proasta e ca nu au tinut mai mult de un an (un an in aprilie), au fuctionat pana cand au cedat mai primeam instiintare ca nu am card inserat dar era inserat ok (primele semne ca o sa cedeze)..... partea proasta e ca nu am apucat nici sa imi recuperez datele de pe ele.... coincidenta e ca au cedat ambele la o distanta de o saptamana unul fata de celalat.... aproximativ la 2 luni inaintea mea un prieten si-a cumparat tot 2 carduri pe care eu i le-am formatat tot cu aceleasi partitii pe 2 tel (j5 2015 deci mai vechi ca ale mele) dar diferenta e ca sunt samsung si inca fuctioneaza ireprosabil si acum...",negative,0
6548,1275,a fost si este cadoul perfect pentru fetita mea. toata familia il adora si se bucura de functiile acestuia.,positive,1
6549,3265,produsul a fost achizitionat impreuna cu o husa (plastic tpu) pentru un copil cu sindromul down. pot afirma ca a fost un succes in combinatie cu aplicatiile senzoriale disponibile (aproape gratuit) in appstore.,positive,1
6550,10593,se potriveste foarte bine.,positive,1
6551,6706,viteza de transfer foarte buna iar raportul pret calitate foarte bun.  pro:: viteza de transfer foarte buna iar raportul pret calitate foarte bun.,positive,1
6552,8250,"conectat in cititorul de card sd al laptpoului, cu ajutorul adaptorului din pachet:  - citeste cu 36 mb pe secunda  - scrie cu 11 mb pe secunda  il utilizez cu succes intr-o camera dvr auto fullhd (1080p@30fps)",positive,1
6553,8308,se aud foarte incet  se interupt constant si la distante minime - telefon in buzunar.,negative,0
6554,6335,la o rotire din 3 si anumea cea din mijloc nu se misca deloc....,negative,0
6555,8891,exact ce aveam nevoie,positive,1
6556,7450,"o boxa super ok, se aude foarte bine, tine bateria....",positive,1
6557,7132,foarte buna!!,positive,1
6558,4527,"este o investite buna daca ai telefon care are quick charge, iar incarcatorul cu care avenit nu are asa ceva, cazul meu, calitate buna, un - ca ar fi putut sa faca un pachet si cu cablu micro usb, ca sa poti alege mai cu usurinta, asa va trebui sa-ti achizitionezi un alt cablu, cutia de calitate, cablul sigilat, dar este foarte bun, incarca repede telefonul.  model: hw-59200ehq.",positive,1
6559,9800,"se aude bine, telecomanda e cam degeaba, tb sa fii prea aproape.",positive,1
6560,4246,nu se potriveste la kindle oasis...    bani dati degeaba:(,negative,0
6561,333,buna nu stiu pe ce criterii a primit boxa 5 ***** dar e slabut a putin bass tasta de volum e pentru a schimba piesa usb-ul nu functioneaza. doua stele pentru aspect!!,negative,0
6562,3540,"inteleg ca este husa originala, insa tineti cont de faptul ca nu multa lume este dispusa sa plateasca atat de mult pe o husa pentru tableta! plus ca nici nu asigura protectia dorita! raportul calitate - pret nu-l consider justificat!",negative,0
6563,10623,nu se aude.....,negative,0
6564,5280,"foarte bune castile, sunt surprinsa. tinand cont ca sunt luate la 114lei la reducere, sunt wow, nu cad din urechi oricat te zbantui cu ele si merita fiecare banut. livrarea de la hipoo rapida, apreciez.",positive,1
6565,6774,"sunet clar, volum suficient pentru utilizare casnica. nu strica un bass mai pronuntat.",positive,1
6566,999,"foarte ok. am cumparat 2 bucati. bateria tine pana la 16ore. sunt clar puternic, daca sursa muzicala este de inalta calitate",positive,1
6567,10511,1. l-am cumparat de pe versiunea de mobil a emag si credeam ca emai lung. dimensiunile listate aici: 100x90x25.. nu stiu la ce se refera. e scurt rau.   2. la doua zile dela folosire iphoneul nu-l mai recunoaste. deci useless.     si am luat doua.,negative,0
6568,405,"o curea foarte faina pentru seria 4, se potriveste perfect cu ceasul iar livrarea impecabila. cumparati cu incredere ca merita, este net superiori chinezariilor vandute prin malluri. am primit foarte multe complimente, seamana foarte bine cu bratara originala.",positive,1
6569,716,"sunet mult mai bun ca cele din cutie. cablul principal este mai scurt, mai gros si matisat cu textil astfel incat nu se incurca. sincer as fi preferat sa faca la fel si cu cele 2 cabluluri pentru casti... dar probabil ca asa nu se mai rupeau niciodata.  apare un zgomot transmis daca cablurile se freaca de ceva aspru gen fermoar dar pe mine nu ma deranjeaza",positive,1
6570,4744,produs ok.,positive,1
6571,1113,"nu recomand. ceasul nu poate fi vazut in aplicatia se tracker 2 - apare mesaj - dispozitiv inchis, cu toate ca nu este asa.",negative,0
6572,1029,produs de o calitate exceptionala la un pret decent,positive,1
6573,7354,"cel mai bun raport calitate/pret. pentru cei care nu sunt din bucuresti.;)  pro:: cica minim 10mb/sec.   contra:: 14, 9gb intr-un xperia arc s nu are adaptor pentru a putea fi citit intr-un laptop. noroc ca am unul dintr-o achizitie precedenta.",positive,1
6574,8570,"micuta si isteata, merge excelent la telefoane tablete calculator si la orice are o iesire jak 3, 5 mm sau cablu de date cu jak la un capat. se incarca prin cablu usb al ei de la calculator sau cu incarcator de tel. nokia cu mini jak. pretul putin cam mare, mergea un 25 de lei.. era rezonabil!",positive,1
6575,7979,"dupa 3 zile, casca stanga nu se mai aude! se conecteaza, merge, doar ca nu se aude absolut nimic, in timp ce ascultam muzica, dintr-odata s-a lasat liniste pe partea stanga. evitati sa cumparati, mai ales ca nu sunt vandute de emag si pentru returnare trebuiesc trimise inapoi prin curier",negative,0
6576,1510,super distractiv!!!,positive,1
6577,1530,este o tableta buna la un pret rezonabil. eu fiind elev am luat-o pentru a ma ajuta la scoala... astept sa vad daca o sa faca fata solicitarii mele! ☺,positive,1
6578,2710,"livrare prompta, dar performanta produsului lipseste.",negative,0
6579,10750,sunt foarte multumit de produsul pe care l-am cumparat. recomand tutuor sa cumpere de la emag datorita calitatii pret excelente.,positive,1
6580,10747,"nu recomand pentru iphone. motivele pentru care pastrez produsul sunt urmatoarele: are ceas, numara pasii acceptabil si sper intr-un update al aplicatiei. in rest pot spune ca nu are notificari decat pentru sms, apel si doua aplicatii de socializare. apelul nu este avertizat instant ci cu minim 3 secunde intarziere, ciudat ca nu poti seta cu 0. la fel celelalte notificari, au intarzieri notabile.  mai am o bratara mai ieftina fara display care ma avertizeaza instant la orice notificare, indiferent de aplicatie. deci port doua bratari.",negative,0
6581,2047,"raport calitate pret excelent. nu ma asteptam sa se auda asa de bine, avand in vedere dimensiunile.",positive,1
6582,5296,"poza vs realitate=0  acceptabil, de o calitate medie. prea lata partea cu magnet",negative,0
