,id,text,intent,label
798,16849,שלח מייל אל שושנה ותכתוב,email_sendemail,5
799,16941,דרך אאוטלוק,email_sendemail,5
800,10158,אתה יכול להגיד לי איך לבשל עוגיות שוקולד צ'יפס,cooking_recipe,3
801,4144,הזכר לי את ההתראות שלי היום,alarm_query,0
802,16259,תכתבי אימייל על מזג האוויר בשבוע הבא לאשתי,email_sendemail,5
803,16867,שלח מייל לחבר שלי,email_sendemail,5
804,5869,מה תחזית מזג האוויר לירושלים היום,weather_query,9
805,10223,זה יהיה טעים,cooking_recipe,3
806,12628,אני רוצה לעלות על הרכבת הבאה שתצא מחיפה לכיוון רחובות,transport_ticket,8
807,6854,מחק את האירוע הבא ביומן שלי,calendar_remove,2
808,16688,תכתבי אימייל לכתובת חדשה,email_sendemail,5
809,12080,תבדקי בבקשה איזה סרטים יש בקולנוע הקרוב,recommendation_movies,7
810,15840,שלחי אימייל לנועם,email_sendemail,5
811,11872,האם אתה ממליץ על איזשהם סרטים שמוקרנים כרגע באיזור שלי,recommendation_movies,7
812,9944,מה המתכון לשווארמה,cooking_recipe,3
813,7765,נקה את היומן שלי,calendar_remove,2
814,16700,תלכי לgmail שלי ותלצי על compose כשתסיימי אני אומר לך מה לכתוב במייל,email_sendemail,5
815,16782,את יכולה לשלוח מייל לאמא שלי לגבי התחזית השבועית,email_sendemail,5
816,9665,הרץ אחורנית אודיו בוק בשלושים שניות,play_audiobook,6
817,1656,הראה לי את כל ההתראות שמוגדרות,alarm_query,0
818,4562,olly האם אתה יכול להמיר את אזור הזמן שלי לאזור הזמן שבו אני נמצא כרגע,datetime_convert,4
819,4438,מזג אוויר אשדוד,weather_query,9
820,9933,מצא מתכון לארוחת ערב רומנטית לשניים,cooking_recipe,3
821,10234,תאספי את כל המצרכים הנדרשים ואת הציוד הנדרש,cooking_recipe,3
822,9913,איזה מרכיבים אני צריך למרק עגבניות,cooking_recipe,3
823,566,מה הטמפרטורה,weather_query,9
824,4285,מה הטמפרטורה הגבוהה ביותר השבוע,weather_query,9
825,8545,מחק את היומן שלי,calendar_remove,2
826,4530,מה תיאור ההתראה שלי אחת עשרה בבוקר,alarm_query,0
827,5506,תגידי לי אם ההתראה שלי מכוונת לבוקר,alarm_query,0
828,12151,תזמיני לי כרטיס לתל אביב ברכבת ישראל בסוף השבוע הזה,transport_ticket,8
829,5036,כמה חם היום,weather_query,9
830,5174,מה מזג האוויר לכל השבוע,weather_query,9
831,7175,למחוק,calendar_remove,2
832,15926,שלח אימייל לרונה שאומר שהטלפון שלי חזר לעבוד,email_sendemail,5
833,15980,תשלחי תשובה לגדעון,email_sendemail,5
834,11657,מהם זמני ההקרנה של הארי פוטר,recommendation_movies,7
835,16086,שלח אימייל אל עומרי דהן,email_sendemail,5
836,8772,תמחקי את הטיול שתוכן לרביעי ביולי,calendar_remove,2
837,4720,האם סוף השבוע הולך להיות נחמד,weather_query,9
838,4093,הייתה אתמול הרבה רוח,weather_query,9
839,11722,שם של קומדיה רומנטית שמוקרן בתל אביב וסביבתה,recommendation_movies,7
840,9848,המשך שיר שני משוגעים בספר אודיו,play_audiobook,6
841,9916,מה צריך בשביל להכין פיצה,cooking_recipe,3
842,16599,מחק מייל זה,email_sendemail,5
843,8256,הסר את כל האירועים המתוזמנים ביומן שלי,calendar_remove,2
844,7544,מחק את כל הפגישות למחר,calendar_remove,2
845,2292,היום הולך להיות שמשי,weather_query,9
846,5334,איזה התראות שמת,alarm_query,0
847,5935,אני צריך היום מטריה,weather_query,9
848,16118,שלח עזרה רק ליונה,email_sendemail,5
849,16640,שלח מייל לגיא ותגיד לו להזדרז,email_sendemail,5
850,7649,נקה את כל האירועים מהיומן,calendar_remove,2
851,9804,תפתח ונגן יונה ונער,play_audiobook,6
852,16728,תגידי לשון שאני מעריכה שהוא פונה אליי,email_sendemail,5
853,5460,כדאי לי להביא מטריה איתי עכשיו,weather_query,9
854,16887,תעני למייל הזה,email_sendemail,5
855,17028,הולי בואי נשלח אימייל לדנה,email_sendemail,5
856,2873,האם יש לי שעונים מעוררים היום,alarm_query,0
857,4425,תן לי את המזג האוויר השבועי בסביבתי,weather_query,9
858,10236,אחרי הבישול תוסיפי קצת כמון ותבשלי שוב בסיר ואז תגישי,cooking_recipe,3
859,16434,תגידי את זה למשפחה שלי באימייל,email_sendemail,5
860,9867,תכין לי רשימת ספרים קוליים שכבר שמעתי,play_audiobook,6
861,9758,אני רוצה להתחיל ספר אודיו זה,play_audiobook,6
862,7390,בטל תור לרופא שיניים השבוע,calendar_remove,2
863,16237,תעבירי את המייל לכתובת מייל חדשה,email_sendemail,5
864,1603,תבדקי האם הגדרתי התראות כלשהם למחר בבוקר,alarm_query,0
865,8889,תמחק את זה,calendar_remove,2
866,12341,תזמין שלושה כרטיסי רכבת הלוך חזור ליום ראשון בשבע בערב וכרטיס חזרה לשבוע הבא ביום ראשון בשמונה בבוקר,transport_ticket,8
867,8943,אני רוצה שכל האירועים שלי יימחקו,calendar_remove,2
868,15827,לך לאנשי קשר והוסף כתובת מייל חדשה לרשימה,email_sendemail,5
869,1307,מה מזג האוויר של היום כאן,weather_query,9
870,4504,האם צפוי לרדת גשם ביומיים הבאים,weather_query,9
871,11727,תראי זמנים בקולנוע הכי קרוב,recommendation_movies,7
872,16681,שלחי אימייל אל נוי הי פספסתי אותך אתמול רוצה לצאת לארוחת ערב,email_sendemail,5
873,1642,לא לא תנמיכי את זה,audio_volume_down,1
874,7308,מחק את לוח השנה שלי,calendar_remove,2
875,1484,סקור את ההתראות שיש לי,alarm_query,0
876,1787,תנמיכי עוצמת קול,audio_volume_down,1
877,7024,מחק את כל האירועים מהיומן,calendar_remove,2
878,7748,מחק את כל האירוע שלי ביומן שלי,calendar_remove,2
879,3533,אנא שנה את אזור הזמן להודו,datetime_convert,4
880,845,איזה התראות יש לי עכשיו,alarm_query,0
881,9837,שיר שלוש,play_audiobook,6
882,4485,איך מזג האוויר הולך להיות השבוע,weather_query,9
883,12574,הזמן כרטיס לפריז ברכבת,transport_ticket,8
884,7290,מחק את כל הפגישות שלי להיום,calendar_remove,2
885,3814,האם יהיה קר מחר,weather_query,9
886,15779,שלח מייל למשה עם התוכן הפרויקט הושלם שלח לי חשבונית בבקשה,email_sendemail,5
887,9908,המשך הארי פוטר,play_audiobook,6
888,7339,מחק את הפגישה מחר,calendar_remove,2
889,5789,שמשי היום,weather_query,9
890,2543,מה מזג האוויר באיזורי,weather_query,9
891,3292,מה הפרש הזמנים בין צפוני למרכזי,datetime_convert,4
892,8554,מחק את מסיבת החנוכה בבית הכנסת ביום רביעי הבא,calendar_remove,2
893,9900,תמשיך מאיפה שהפסקנו במשחקי הכס,play_audiobook,6
894,7611,בטל את כל הפגישות להיום,calendar_remove,2
895,10089,מה המתכון הכי טוב לקציצות,cooking_recipe,3
896,9683,נגן ספר,play_audiobook,6
897,9789,תמשיך לנגן את ספר האודיו,play_audiobook,6
898,12389,תקנה לי כרטיס רכבת,transport_ticket,8
899,6916,הסר את כל האירועים מהיומן שלי,calendar_remove,2
900,4707,הראה לי מזג אוויר מקומי בבקשה,weather_query,9
901,9671,התחל לנגן את שר הטבעות היכן אני הפסקתי לאחרונה,play_audiobook,6
902,9990,תני דרכים ללמוד לבשל,cooking_recipe,3
903,4167,הנמך את הווליום לחצי,audio_volume_down,1
904,4471,תענה לאימייל מאת,weather_query,9
905,7361,בבקשה מחק את אירוע יום ההולדת הבא,calendar_remove,2
906,7237,תסירי את מופע ההיפ הופ מהיומן בשני לאפריל,calendar_remove,2
907,3505,איך מזג האוויר בבאר שבע שבוע הבא,weather_query,9
908,823,מה מזג האוויר איפה שאני נמצא היום,weather_query,9
909,15760,שלח מייל לאבי בנוגע לחדשות האחרונות,email_sendemail,5
910,9744,המשך שמע,play_audiobook,6
911,5903,אשרי שכיוונתי התראה לשש בבוקר,alarm_query,0
912,9770,נגן שר הטבעות אחרי שלושים דקות,play_audiobook,6
913,16940,דרך שרת המייל,email_sendemail,5
914,12129,הזמן לי כרטיס לרכבת לתל אביב מחיפה יומיים מעכשיו,transport_ticket,8
915,1725,מה יהיה מצב מזג האוויר בשבעת הימים הקרובים,weather_query,9
916,5467,האם יש צורך במשקפי שמש,weather_query,9
917,3032,אולי מה מזג האוויר הנוכחי,weather_query,9
918,16126,תשלח לאמא תודה רבה אמא,email_sendemail,5
919,1781,אפשר לדעת מה מזג האוויר שם,weather_query,9
920,1105,תן לי את תחזית מזג האוויר של תל אביב,weather_query,9
921,16686,שלח אימייל לכתוב חדשה,email_sendemail,5
922,3294,מה הפרש הזמנים בין מרכזי למזרחי,datetime_convert,4
923,15848,שלח אימייל לאמא שלי,email_sendemail,5
924,5664,האם אני צריך לשים קרם לכוויות שמש כשאני הולף למועדון הגולף,weather_query,9
925,3979,האם חם בחוץ עכשיו אני אילת,weather_query,9
926,283,אתה מצפה לשמש ביום ראשון,weather_query,9
927,4450,באיזה שעה השעון מעורר שלי יעיר אותי,alarm_query,0
928,16080,שלח אימייל לאמא שלי,email_sendemail,5
929,9987,קפוא,cooking_recipe,3
930,3691,מה הטמפרטורה הנוכחית בירושלים,weather_query,9
931,3130,יש רוח היום,weather_query,9
932,5801,את חושבת שאני יכול ללבוש סנדלים או שכדאי לי ללבוש סניקרס הערב בשבע,weather_query,9
933,8844,מחק את כל הפרטים של היומן שלי,calendar_remove,2
934,16831,שלח מייל הזמנה לרוני,email_sendemail,5
935,9695,נגן מה פספסתי מאת עדן חסון,play_audiobook,6
936,6714,אולי בטלי את פגישת העסקים ביום רביעי,calendar_remove,2
937,11771,olly אילו סרטים מוצגים כרגע,recommendation_movies,7
938,9954,איזה טמפרטורה עוף בתנור צריך להיות,cooking_recipe,3
939,755,שנה את השעה במיקום הזה לזמן תקן ישראלי,datetime_convert,4
940,3773,תוכלי לתת לי את תחזית מזג האוויר,weather_query,9
941,3964,כמה התראות פעילות,alarm_query,0
942,8231,מחק את התור בשעה,calendar_remove,2
943,9862,התחל את הספר שלי שיעור תורה שוב,play_audiobook,6
944,2139,איך מזג האוויר בחוץ,weather_query,9
945,9714,נגן רוק,play_audiobook,6
946,17031,אני צריכה דואר שרשרת לאמא שלי אני מתכננת טיול לבקר אותה תשאלי אותה איך יהיה מזג האוויר שאני אדע מה לארוז,email_sendemail,5
947,3120,אם מקדים בשתים עשרה שעות משעון הסנטור הסטנדרטי המזרחי מה השעה בפיליפינים עכשיו,datetime_convert,4
948,16147,תיצרי אימייל לגיא,email_sendemail,5
949,15940,השב למייל האחרון,email_sendemail,5
950,12287,חפש כרטיסי רכבת לתל אביב מחר,transport_ticket,8
951,4403,האם אני צריך לקחת היום מטריה,weather_query,9
952,16736,אני רוצה לשלוח תגובה,email_sendemail,5
953,9016,נקה את כל האירועים מהיומן,calendar_remove,2
954,2080,האם השעון המעורר שלי מוגדר לשש בבוקר,alarm_query,0
955,7340,בטל את הפגישה שלי מחר,calendar_remove,2
956,11635,באיזו שעה סרט יוצג מחר,recommendation_movies,7
957,9820,נגן יונה ונער בעברית,play_audiobook,6
958,10014,אני רוצה לדעת את התהליך של הכנת חומוס בחמישה משפטים,cooking_recipe,3
959,15896,חברי את יוסי שטרודל וואלה נקודה קום ליוני באנשי הקשר,email_sendemail,5
960,15996,שלח דואר אלקטרוני לקבוצת צוות ההפצה לגבי הפגישה מחר,email_sendemail,5
961,16281,תשלחי אימייל בבקשה לקרן טל בקשר לפגישה שיש לנו מחר,email_sendemail,5
962,10233,האם פיש אנד צ'יפס הוא באמת מאכל בריטי,cooking_recipe,3
963,10085,חפשי מתכונים שונים,cooking_recipe,3
964,8108,מחק אירוע יומן הבא,calendar_remove,2
965,9147,אני רוצה להסיר את פונקציית החתונה ביום שבת,calendar_remove,2
966,7954,תוכלי בבקשב להתעלם מהמסיבה שאלך אליה סוף שבוע זה ביומן שלי,calendar_remove,2
967,7996,תמחקי אירוע הקרוב שלי ביומן,calendar_remove,2
968,15953,הולי תשלחי אימייל לשמעון ותשאלי מתי הוא יוצא מהעבודה,email_sendemail,5
969,10219,מה אני צריך להכין בשביל פרנץ' טוסט,cooking_recipe,3
970,16715,בבקשה שלחי אימייל ליוסי וכתבי שאני בחופשה,email_sendemail,5
971,16836,סירי תשלחי את המייל לכתובת החדשה הזו,email_sendemail,5
972,1455,מזג האוויר,weather_query,9
973,12448,תזמיני ושלמי לכרטיס רכבת ליבנה ביום שבת,transport_ticket,8
974,10042,היכן אני יכול למצוא את המתכון ההוא ל עוגיות תמרים,cooking_recipe,3
975,9886,התחל מחדש ספר אודיו של האלכימיסט,play_audiobook,6
976,3616,אנחנו לא מצפים לגשם מחר נכון,weather_query,9
977,11955,איזה סרטים יש בסביבה,recommendation_movies,7
978,16167,אני צריכה לשלוח תשובה לשרון,email_sendemail,5
979,16439,יש אימייל שאני צריך לשלוח לחבר שלי,email_sendemail,5
980,3548,מתי עומד לרדת שלג שוב,weather_query,9
981,2855,האם יורד גשם היום,weather_query,9
982,5078,אני צריך מעיל,weather_query,9
983,6762,הסר את חופשת יוני שלי מהיומן,calendar_remove,2
984,3857,הולך לרדת גשם השבוע,weather_query,9
985,6917,הסר אירועים,calendar_remove,2
986,16095,תשלחי אימייל לבוס שלי שאני מאחרת היום,email_sendemail,5
987,16676,שלחי מייל חדש אל joejoe שטרודל gmail נקודה com,email_sendemail,5
988,3246,תגיד לי מה מזג האוויר לתל אביב,weather_query,9
989,8340,נקה את האירוע הבא שלי,calendar_remove,2
990,180,מהו מזג האוויר עכשיו,weather_query,9
991,9181,מחק את תזכורת יום ההולדת שלי לשבוע הבא,calendar_remove,2
992,9666,נגן ספר שמע,play_audiobook,6
993,2091,האם יהיו ממטרים מחר בבוקר,weather_query,9
994,1079,מה יהיה מזג האוויר מחר במיקום הזה,weather_query,9
995,12234,הזמן מושב במחלקת עסקים ברכבת הבאה לניו יורק,transport_ticket,8
996,9710,האם תוכל לעצור ולך אחורה באודיו אז תמשיך,play_audiobook,6
997,8942,מחק הכל החודש,calendar_remove,2
998,10000,איך אני שולק ביצה,cooking_recipe,3
999,16936,יש לציין בתשובת האימייל,email_sendemail,5
1000,650,אני צריך להגדיר התראה כמה הגדרתי,alarm_query,0
1001,10029,על כמה מעלות לאפות תפוח אדמה,cooking_recipe,3
1002,6829,תמחקי את כל הפגישות מחר,calendar_remove,2
1003,15962,פתחי אאוטלוק אני צריך לשלוח אימייל,email_sendemail,5
1004,16784,אמא שלי רוצה לדעת מה תהיה התחזית השבועית שלח לה מייל,email_sendemail,5
1005,2294,קרינה אולטרה סגולה תהיה מעל שמונה היום,weather_query,9
1006,5863,מה הטמפרטורה הממוצעת ביבנה השבוע,weather_query,9
1007,8275,אנא מחק את יום ההולדת של גיא מלוח השנה,calendar_remove,2
1008,432,מה המזג אוויר עכשיו בחוץ,weather_query,9
1009,9974,מה תחליף טבעוני טוב לביצה,cooking_recipe,3
1010,7921,תמחקי את כל האירועים המתוכננים,calendar_remove,2
1011,10139,איך מכינים עוגיות,cooking_recipe,3
1012,5167,אני צריך להביא מטרייה לחיפה היום אחר הצהריים,weather_query,9
1013,3978,איך מזג האוויר בישראל,weather_query,9
1014,9985,האם אפשר להכין סטייק עוף,cooking_recipe,3
1015,3389,מה תחזית מזג האוויר של חיפה,weather_query,9
1016,6753,אנא בטל את כל האירועים שלי להיום,calendar_remove,2
1017,10207,בבקשה תסבירי את מתכון האורז,cooking_recipe,3
1018,1534,איך מזג האוויר באשדוד,weather_query,9
1019,10054,מהם המתכונים הטובים ביותר לפסטו,cooking_recipe,3
1020,7284,בטל את תור רופא השיניים שלי,calendar_remove,2
1021,5637,האם אני צריך להביא מעיל הלילה,weather_query,9
1022,6102,היי הולי מה יהיה מזג האוויר היום בירושלים,weather_query,9
1023,4053,שמשי בחוץ כרגע,weather_query,9
1024,5505,איזה אזעקות מוגדרות בבית,alarm_query,0
1025,17086,השב לזה בבקשה,email_sendemail,5
1026,5874,אני צריך ללבוש מעיל לבריכה,weather_query,9
1027,2223,מזג האוויר בחיפה,weather_query,9
1028,12271,האם אתה יכול להזמין לי כרטיס רכבת לרחובות למחר ברכבת כלשהי,transport_ticket,8
1029,4926,תחזית מזג האוויר של השבוע,weather_query,9
1030,3663,האם יהיה חמים ביום שישי בערב,weather_query,9
1031,5586,אני צריכה מגפי גשם,weather_query,9
1032,336,האם יורד שלג בישראל,weather_query,9
1033,3961,הראה לי תחזית,weather_query,9
1034,16060,תשיבי לאימייל מהבנק שלי ותעדכני אותם ששילמתי את דמי כרטיס האשראי שלי,email_sendemail,5
1035,9946,מהו המתכון הטוב ביותר לפלאפל,cooking_recipe,3
1036,9679,חזור על ספר האודיו ששמעתי אחרון,play_audiobook,6
1037,8010,עידכון היומן ומחיקת האירוע הבא,calendar_remove,2
1038,16689,השב לאימייל של נועם,email_sendemail,5
1039,9850,אלקסה תמשיכי החמדנים מאיפה שהפסקנו פעם שעברה,play_audiobook,6
1040,410,לאיזה שעות מכוונות ההתראות שלי,alarm_query,0
1041,7093,נקה את היומן שלי,calendar_remove,2
1042,16644,תתכונני לשלוח תגובה להודעה,email_sendemail,5
1043,16691,שלח תשובה ליוסי,email_sendemail,5
1044,7252,תקבעי תאריך חדש למסיבה ביום חמישי,calendar_remove,2
1045,16980,שלח מייל למישהו,email_sendemail,5
1046,9901,תמצאי לי גרסת ספר אודיו של השחקן ותפעילי לי אותו,play_audiobook,6
1047,12126,היי אני רוצה למצוא רכבת ליבנה ביום רביעי,transport_ticket,8
1048,7079,בבקשה תמחק את כל הפריטים מהיומן שלי,calendar_remove,2
1049,2065,איך מזג האוויר השבוע,weather_query,9
1050,9047,פנה את היום שלי בעשרים ותשע,calendar_remove,2
1051,9805,נגני לי שיר של אייל גולן מספר אודיו,play_audiobook,6
1052,16417,תשלחי בבקשה את המייל הבא לדוד יונתן כן אני אהיה שם,email_sendemail,5
1053,16321,תשלחי תשובה לבני שמעון,email_sendemail,5
1054,3355,הולך להיות ערפל בבוקר,weather_query,9
1055,4397,את יכולה לדבר קצת יותר בשקט בבקשה,audio_volume_down,1
1056,12498,תזמין לי כרטיס רכבת לאשדוד מחר,transport_ticket,8
1057,9919,מהו המתכון לרוטב פסטה,cooking_recipe,3
1058,2998,מזג האוויר אשדוד ישראל,weather_query,9
1059,7360,מחר את אירוע החתונה הבא,calendar_remove,2
1060,4916,תחזית עשרה ימים של אשדוד,weather_query,9
1061,10204,הסבר איך לצלות סטייק,cooking_recipe,3
1062,5698,האם אני צריך לקחת מטריה היום,weather_query,9
1063,3106,איך מזג האוויר היום,weather_query,9
1064,10002,הראה לי איך לבשל ארוחת בוקר דלת קלוריות,cooking_recipe,3
1065,8441,מחק את כל לוח השנה שלי,calendar_remove,2
1066,5463,כדאי לי ללבוש שרוול קצר,weather_query,9
1067,7994,נקה את לוח השנה שלי מכל האירועים,calendar_remove,2
1068,11734,אולי איך הסרט החדש של הארי פוטר,recommendation_movies,7
1069,16565,שלח אימייל לאמא לגבי ארוחת צהריים,email_sendemail,5
1070,9807,נגן לי שיר של זקני צפת מספר אודיו,play_audiobook,6
1071,2257,יורד שלג עכשיו,weather_query,9
1072,17114,את יכולה לענות לדואר האלקטרוני,email_sendemail,5
1073,9747,המשך שני משוגעים,play_audiobook,6
1074,1535,יורד גשם ברמת גן עכשיו,weather_query,9
1075,12522,הזמן לי כרטיס רכבת,transport_ticket,8
1076,10106,תראה לי את המתכון לשווארמה,cooking_recipe,3
1077,10228,איך אני מכין את כל האוכל שלי לבישול,cooking_recipe,3
1078,16484,צור כתובת אימייל חדשה,email_sendemail,5
1079,17026,אולי שלח לאמא אימייל כדי להזכיר לה לפגוש אותי לארוחת צהריים היום,email_sendemail,5
1080,11703,תראה לי את המיטב מחוג תיאטרון,recommendation_movies,7
1081,787,איך מזג האוויר היום,weather_query,9
1082,1588,מה יהיה מזג האוויר מחר,weather_query,9
1083,15748,שלח אימייל אל יוכבד שאומר אתמול בערב היה פרוע,email_sendemail,5
1084,3692,בבקשה תחזור על המשפט האחרון מהספר הזה,play_audiobook,6
1085,6316,מה מזג האוויר,weather_query,9
1086,7696,מחק את הפגישה שנקבעה לרביעי באוקטובר בשתיים עשרה בצהריים,calendar_remove,2
1087,16240,תשלחי אימייל לבעל לבקש רעיונות למסעדות,email_sendemail,5
1088,2340,תגיד לי מה מזג האוויר הנוכחי בעיר תל אביב,weather_query,9
1089,9824,תמשיכי את השחקן מאיפה שהפסקנו,play_audiobook,6
1090,9091,אולי נקי את כל האירועים ביומן,calendar_remove,2
1091,4594,הצג התראות שהגדרתי,alarm_query,0
1092,15856,תשלחי אימייל לכתובת המייל הנוכחית,email_sendemail,5
1093,12900,הבטח לי מעבר רכבת עבורי בשלישי ביולי,transport_ticket,8
1094,6830,פנה את היומן שלי שבוע הבא,calendar_remove,2
1095,9887,אני רוצה לנגן את ספר האודיו החמדנים,play_audiobook,6
1096,8982,מחק את הפגישה שלי עם איתמר,calendar_remove,2
1097,10030,אני צריך מתכון לפסטה אלי אוליו משנות השבעים,cooking_recipe,3
1098,2021,תנמיכי עוצמת קול לממש רך,audio_volume_down,1
1099,9888,התחל לנגן מאיפה שהפסקתי את גביע האש,play_audiobook,6
1100,16190,תכתבי אימייל לעמית בחברה שלי שיגיש את המשימה מחר,email_sendemail,5
1101,1329,האם מזג האוויר נורמלי היום,weather_query,9
1102,16265,תשלחי אימייל למשפחה אני אוהב את כולכם,email_sendemail,5
1103,7023,הסר יום המשפחה מהיומן,calendar_remove,2
1104,10120,איך לבשל ספגטי,cooking_recipe,3
1105,4413,יורד שלג בירושלים,weather_query,9
1106,5177,אני צריך מטרייה עכשיו,weather_query,9
1107,16424,הודעת אימייל חדשה לרוני פינסקר מהעבודה שלח,email_sendemail,5
1108,10123,מה הצ'ילי הכי טוב שיש,cooking_recipe,3
1109,10181,מה המצרכים למקרוני עם גבינה,cooking_recipe,3
1110,10163,מה דרך טובה להכין קציצות הודו,cooking_recipe,3
1111,3105,מה הטמפרטורה הנוכחית,weather_query,9
1112,10155,איך לבשל חזה עוף ברוטב אלפרדו,cooking_recipe,3
1113,16142,תכיני אימייל לערן,email_sendemail,5
1114,11702,תציגי לי את התיאטרון הקרוב ביותר,recommendation_movies,7
1115,7328,תמחקי את כל האירועים והתוכן מהיומן שלי,calendar_remove,2
1116,12914,אני צריך להזמין כרטיס רכבת ללוס אנג'לס,transport_ticket,8
1117,9927,אולי כמה זמן לוקח לבשל פסטה,cooking_recipe,3
1118,735,אתה יכול להנמיך את הווליום,audio_volume_down,1
1119,2422,מה מזג האוויר בדרום תל אביב עכשיו,weather_query,9
1120,3131,כמה קר בחוץ,weather_query,9
1121,5012,עדיין סוער עכשיו,weather_query,9
1122,4904,יהיה חם,weather_query,9
1123,9917,מה צריך בשביל פיצה,cooking_recipe,3
1124,795,לאיזה שעה מכוון השעון מעורר מחר,alarm_query,0
1125,8440,מחק את כל האירועים מהיומן שלי,calendar_remove,2
1126,4790,מה הטמפרטורה היום,weather_query,9
1127,1104,מה מזג האוויר הנוכחי בישראל,weather_query,9
1128,15888,תוכלי בבקשה לקבץ רשימה של מסעדות מקומיות ולשלוח את זה לבעלי,email_sendemail,5
1129,9957,כמה זמן צריך לבשל עוף שלם בתנור של שלוש מאות שבעים וחמש מעלות,cooking_recipe,3
1130,7296,הסר את אירועי היומן שלי שנקבעו אם אתה יכול,calendar_remove,2
1131,3556,האם השלג יפסיק לפני שבע בבוקר מחר,weather_query,9
1132,8009,שנה את התכנית שלי בטל את האירוע הבא,calendar_remove,2
1133,9090,מחק את כל האירועים בלוח השנה,calendar_remove,2
1134,7434,הסר את האירוע הבא ביומן שלי,calendar_remove,2
1135,11774,במה את ממליצה לי לצפות בסוף השבוע הקרוב,recommendation_movies,7
1136,11958,תראי לי זמני הצגה לסרט,recommendation_movies,7
1137,12592,תקני לי כרטיס רכבת לאשדוד,transport_ticket,8
1138,9751,משתמש בהגדות זמן,play_audiobook,6
1139,6165,אני צריך לשים קרם הגנה היום,weather_query,9
1140,16499,היי גוגל תשלח בבקשה אימייל לאמא אני מגיעה הביתה בסוף השבוע הזה,email_sendemail,5
1141,8854,תמחק אירועים מהיומן,calendar_remove,2
1142,17165,שלח דואר לסיוון,email_sendemail,5
1143,8546,נקה את היומן שלי נקי,calendar_remove,2
1144,9898,תקראי את הספר פונטנלה,play_audiobook,6
1145,179,תגיד לי מה מזג האוויר,weather_query,9
1146,326,ערב,weather_query,9
1147,8743,מחק את האירוע הבא ביומן שלי כך שלא אראה אותו שוב,calendar_remove,2
1148,8233,בוא נדלג על פגישה בזמן,calendar_remove,2
1149,16962,סירי תשלחי הודעת דואר אלקטרוני לאחותי ותקראי אותה קודם,email_sendemail,5
1150,4146,תעדכני אותי אם יש איזשהן תזכורות היום,alarm_query,0
1151,6022,הולך להיות ערב רגוע הלילה,weather_query,9
1152,3310,מה מזג האוויר בצפת,weather_query,9
1153,6998,תפנה אירוע עתידי,calendar_remove,2
1154,2078,תנמיכי עוצמת קול קצת בבקשה,audio_volume_down,1
1155,12747,בקשה הזמן כרטיס רכבת למעני,transport_ticket,8
1156,12401,תזמין לי רכבת שעוזבת את תל אביב ההגנה מחר שנוסעת לאיזושהי עיר שנמצאת במרחק מאה קילומטרים ממנה,transport_ticket,8
1157,17171,תכתבי בבקשה לאימייל הזה,email_sendemail,5
1158,7251,בטל את המסיבה של חגי,calendar_remove,2
1159,10190,מצא מתכון ל שניצל,cooking_recipe,3
1160,10003,אני רוצה לבשל פסטה אמריקאית הראה לי איך,cooking_recipe,3
1161,4314,האם יהיה מעונן הלילה,weather_query,9
1162,12616,אני רוצה להזמין כרטיס רכבת של המקדים מאשדוד לרחובות,transport_ticket,8
1163,16257,תשלחי אימייל לאשתי על מזג האוויר בשבוע הבא,email_sendemail,5
1164,6702,מזג האויר היום,weather_query,9
1165,374,תגיד לי האם המידע הבא הוא נכון לגבי מזג האוויר,weather_query,9
1166,10117,כמה זמן לוקח להכין קציץ בשר,cooking_recipe,3
1167,7737,הסר את מסיבת יום ההולדת של ירון מהיומן שלי,calendar_remove,2
1168,12164,אתה יכול להזמין כרטיס רכבת לאבא שלי,transport_ticket,8
1169,6173,האם היום יום יפה ללכת לחוף הים,weather_query,9
1170,3482,מה מזג האוויר היום בתל אביב,weather_query,9
1171,5904,תבדקי אם הגדרתי איזשהי תזכורת לבוקר,alarm_query,0
1172,4592,איזה התראות בדרך,alarm_query,0
1173,398,יהיה חמים מחר,weather_query,9
1174,15749,השב לשמעון שאני בדרך,email_sendemail,5
1175,327,יום ראשון,weather_query,9
1176,11766,מודעות לבטיחות,recommendation_movies,7
1177,16057,השב לאימייל הזה,email_sendemail,5
1178,7091,תמחקי את האירועים מהיומן,calendar_remove,2
1179,8257,הסר את כל האירועים הבאים,calendar_remove,2
1180,1556,תני לי בבקשה את תחזית מזג האוויר השבוע,weather_query,9
1181,16633,יש לי כתובת מייל חדשה אפשר לשלוח מייל,email_sendemail,5
1182,16174,תשלחי אימייל לבוס אני לא מרגישה טוב לוקחת יום חופש,email_sendemail,5
1183,1543,תגיד לי אם הולך לרדת שלג בסוף השבוע,weather_query,9
1184,11609,מה סרט האקשן האחרון האחרון שיצא לקולנוע,recommendation_movies,7
1185,699,מה התחזית,weather_query,9
1186,1767,המר אחת עשרה וחצי מזמן גריניץ' פלוס ארבע וחצי לשעון גריניץ' שתיים,datetime_convert,4
1187,9713,נגן אחות קטנה אודיו בוק,play_audiobook,6
1188,10241,אולי מה נתח הבקר הכי טעים,cooking_recipe,3
1189,7364,מחק אירוע ראשון בעשרים ושלישי במרץ אלפיים ושבע עשרה,calendar_remove,2
1190,10199,איך להכין קוסקוס,cooking_recipe,3
1191,5589,תמצא דיווח מזג אוויר,weather_query,9
